片区,总价(万元),小区,朝向,面积
西城,1250,新德街35号院,2室1厅,85.4
西城,637,槐柏树街南里,2室1厅,58.02
西城,680,二七剧场路,1室1厅,43.5
西城,619,北营房东里,1室1厅,39.2
西城,825,榆树馆西里,2室1厅,66.9
西城,838,裕中东里,2室1厅,59.1
西城,1220,什坊街2号院,2室1厅,83.2
西城,1180,天桥北里,3室2厅,106.16
西城,1088,广安小区,2室2厅,130.11
西城,950,广外南街63号院,3室1厅,100.7
西城,920,似海怡家,3室1厅,93.47
西城,1840,新外大街乙8号院,3室2厅,102.38
西城,1149,裕中西里,3室1厅,86.9
西城,1760,京师吉地,2室2厅,106.9
西城,1050,塔院胡同12号院,3室1厅,69.5
西城,1200,远见名苑二期,2室2厅,106.61
西城,1500,六铺炕二区,3室1厅,84.3
西城,798,裕中西里,1室1厅,45.0
西城,920,似海怡家,3室1厅,93.47
西城,1200,远见名苑二期,2室2厅,106.61
西城,1180,天桥北里,3室2厅,106.16
西城,1840,新外大街乙8号院,3室2厅,102.38
西城,1040,茗筑,2室1厅,108.77
西城,606,广安门外大街,2室1厅,58.86
西城,860,远见国际公寓,2室1厅,84.07
西城,850,裕中东里,2室1厅,57.9
西城,665,新外大街28号院,2室1厅,54.3
西城,1600,德胜佳苑,2室1厅,90.83
西城,1088,新文化街,2室2厅,67.3
西城,810,车站西街9号院,2室1厅,79.22
西城,1230,华远北街,3室1厅,82.8
西城,1388,四合上院,2室1厅,88.69
西城,768,远见名苑,2室1厅,77.23
西城,1150,德胜里一区,3室1厅,79.7
西城,899,爱民里小区,3室1厅,74.1
西城,919,五路通北街3号院,2室1厅,51.1
西城,1520,新康街甲一号,3室1厅,94.01
西城,920,塔院胡同12号院,3室1厅,65.7
西城,1050,展览路,3室1厅,84.2
西城,1150,华龙大厦,1室1厅,138.24
西城,1400,新外大街甲8号院,3室1厅,87.7
西城,798,裕中西里,2室1厅,59.7
西城,720,西绒线,1室1厅,51.69
西城,940,黄寺大街24号院,2室1厅,59.2
西城,528,荣丰2008,1室0厅,49.8
西城,1650,恒昌花园,3室2厅,163.91
西城,530,远见名苑,1室0厅,48.61
西城,1650,恒昌花园,3室2厅,163.91
西城,630,朗琴园,1室1厅,47.92
西城,1140,西城晶华,1室0厅,78.21
西城,655,右安门内西街甲10号院,2室1厅,62.71
西城,698,姚家井二巷,1室1厅,57.17
西城,785,东经路19号院,3室1厅,64.47
西城,499,白广路,2室1厅,43.96
西城,1130,华远北街,2室1厅,71.7
西城,1380,尚座大厦,2室1厅,88.86
西城,640,四平园,1室1厅,45.08
西城,890,西环景苑,2室2厅,94.54
西城,690,恬心家园,1室1厅,64.35
西城,710,黑窑厂西里,2室1厅,43.75
西城,980,新康街3号院,2室1厅,62.8
西城,1068,裕中东里,3室1厅,81.1
西城,735,瑞莲家园,1室1厅,68.35
西城,638,白菜湾社区,2室1厅,59.16
西城,750,建功南里,2室1厅,72.49
西城,596,马连道北里,2室1厅,51.41
西城,790,真武庙六里,2室1厅,55.8
西城,590,红莲中里,2室1厅,60.59
西城,760,车公庄北里,1室1厅,55.4
西城,965,西豪逸景,2室1厅,92.08
西城,615,金果胡同,1室1厅,43.8
西城,870,文华园,2室1厅,63.8
西城,830,西直门北大街甲41号,2室1厅,85.7
西城,565,马连道中里,2室1厅,58.46
西城,825,白菜湾社区,3室1厅,82.54
西城,707,展览路,1室1厅,52.4
西城,930,羊肉胡同120号院,2室1厅,60.0
西城,1020,大拐棒胡同,2室1厅,60.3
西城,530,远见名苑,1室0厅,57.75
西城,1080,新壁街,3室0厅,72.32
西城,680,格调小区,1室1厅,62.13
西城,660,红莲北里,2室1厅,58.82
西城,645,西便门西里,2室1厅,53.97
西城,595,红居南街1号院,2室1厅,57.7
西城,790,人定湖西里,2室1厅,50.1
西城,1050,马甸南村,2室1厅,69.3
西城,633,丽水莲花,1室1厅,58.32
西城,1260,红山世家,2室1厅,93.1
西城,690,椿树园,1室1厅,47.95
西城,453,远见国际公寓,1室0厅,44.76
西城,638,西豪逸景,2室1厅,69.16
西城,530,马连道中里,1室1厅,43.49
西城,505,荣丰2008,1室1厅,34.88
西城,825,德胜里西街5号院,2室1厅,51.3
西城,590,文兴东街3号院,1室1厅,39.8
西城,920,丽阳四季,2室2厅,91.48
西城,635,北礼士路70号院,1室1厅,44.4
西城,644,玉桃园三区,1室1厅,43.1
西城,606,北礼士路,1室1厅,37.8
西城,625,阜成门南大街,1室1厅,40.4
西城,625,南礼士路甲1号,2室1厅,47.9
西城,790,复兴门外大街,2室1厅,54.7
西城,887,北三环中路12号院,2室1厅,55.3
西城,499,如意里,2室1厅,48.5
西城,780,教场口6号院,1室1厅,51.77
西城,820,教场口6号院,1室1厅,51.01
西城,580,西直门外南路,1室1厅,45.4
西城,708,车公庄北里,2室1厅,62.6
西城,820,教场口6号院,1室1厅,51.01
西城,725,新街口西里二区,1室1厅,56.13
西城,816,前门西大街,2室1厅,58.33
西城,822,新外大街甲8号院,2室1厅,45.7
西城,1426,新纪元公寓,3室2厅,158.34
西城,1060,裕中西里,3室1厅,78.7
西城,1090,新风南里,3室1厅,76.3
西城,455,四平园,2室1厅,52.75
西城,1048,车站西街1号院,3室1厅,125.5
西城,488,北欧印象,1室0厅,42.23
西城,429,北欧印象,1室0厅,28.93
西城,735,灵境胡同,1室1厅,43.9
西城,418,荣丰2008,1室0厅,24.5
西城,820,塔院胡同12号院,2室1厅,54.7
西城,580,右安门内大街,2室1厅,66.76
西城,640,广安门内大街,2室1厅,68.95
西城,1000,新文化街,2室1厅,65.2
西城,1160,四平园,2室2厅,98.02
西城,1460,三里河一区5号院,2室1厅,87.19
西城,745,天桥北里,2室1厅,81.8
西城,820,北樱桃园17号院,2室1厅,79.31
西城,896,太仆寺33号院,2室1厅,52.4
西城,660,航空胡同11号院,1室1厅,41.6
西城,400,荣丰2008,1室1厅,33.98
西城,585,南横西街,2室1厅,55.77
西城,800,红莲晴园,2室1厅,80.8
西城,715,里仁街6号院,2室1厅,54.41
西城,625,四平园,1室1厅,50.69
西城,898,裕中东里,2室1厅,60.4
西城,2156,中华家园,4室1厅,244.55
西城,556,小马厂东里,1室1厅,58.3
西城,668,姚家井二巷,2室1厅,50.91
西城,880,裕中东里,2室1厅,59.5
西城,530,马连道西里,2室1厅,53.07
西城,90,茶贸国际中心,1房间1卫,34.06
西城,706,朗琴园,1室1厅,58.68
西城,1195,蝶翠华庭,2室1厅,106.33
西城,1380,六铺炕二区,3室1厅,84.27
西城,880,丽水莲花,2室1厅,89.95
西城,1080,新外大街28号院,2室1厅,71.7
西城,920,铁一区,2室1厅,71.0
西城,1200,南线阁41号院,2室1厅,107.63
西城,898,平原里小区,3室2厅,92.61
西城,1100,长椿里,3室1厅,113.78
西城,2698,信和嘉园,5室2厅,304.45
西城,2331,金宸国际公寓,3室1厅,133.08
西城,850,平原里小区,3室1厅,83.53
西城,800,平原里小区,2室1厅,63.37
西城,990,枫桦豪景一期,2室1厅,67.25
西城,740,真武庙,2室1厅,56.4
西城,640,白广路二条,2室1厅,57.69
西城,1100,天泽园,3室1厅,95.81
西城,1350,长安兴融中心,2室1厅,100.12
西城,1995,冠英园小区,3室2厅,152.36
西城,516,广安门外南街,2室1厅,50.64
西城,750,马连道中里,2室1厅,73.8
西城,1300,畅柳园,3室1厅,121.49
西城,1840,北礼士路62号院,3室1厅,153.4
西城,1840,北礼士路62号院,3室1厅,153.4
西城,560,牛街东里,2室1厅,53.89
西城,758,白纸坊西街6号院,2室1厅,61.57
西城,750,阜成门南大街,2室1厅,57.7
西城,1290,德胜里一区,4室1厅,83.3
西城,960,感化胡同3号院,3室1厅,85.97
西城,1238,蝶翠华庭,2室2厅,106.95
西城,1018,畅柳园,3室1厅,91.39
西城,1900,三里河东路,4室1厅,124.1
西城,1280,依莲轩,2室1厅,138.32
西城,1080,丽阳四季,2室1厅,90.09
西城,875,裕中东里,2室1厅,57.9
西城,1350,荣宁园,3室2厅,135.92
西城,920,华龙美钰,2室1厅,91.68
西城,925,扣钟北里,2室1厅,65.8
西城,638,红居南街,2室1厅,64.98
西城,810,裕中西里,2室1厅,52.6
西城,950,裕中西里,2室1厅,60.7
西城,780,裕中西里,2室1厅,49.4
西城,970,新外大街28号院,2室1厅,57.3
西城,810,德胜里一区,1室1厅,46.5
西城,1180,新街口西里三区,3室1厅,81.66
西城,1996,新康街甲一号,3室1厅,129.48
西城,1655,新街口西里二区,3室2厅,130.88
西城,970,铁四区,3室1厅,90.7
西城,2320,阳光丽景,3室2厅,130.7
西城,1100,立恒名苑,3室2厅,147.19
西城,750,手帕口南街,3室2厅,91.52
西城,790,北礼士路,3室1厅,63.5
西城,2960,信和嘉园,5室2厅,308.5
西城,1180,新街口西里一区,3室1厅,84.59
西城,900,人定湖西里,2室1厅,64.9
西城,750,裕中东里,1室1厅,45.9
西城,790,砖塔胡同78号院,2室1厅,66.0
西城,2000,德胜置业,4室2厅,189.3
西城,1600,华龙大厦,3室2厅,210.44
西城,1290,安德馨居,4室1厅,95.64
西城,820,南礼士路甲62号院,2室1厅,60.9
西城,590,红莲南里,2室1厅,56.8
西城,760,玉桃园三区,2室1厅,50.1
西城,860,塔院胡同12号院,2室1厅,57.3
西城,928,裕中西里,2室1厅,51.6
西城,888,教场口6号院,2室1厅,63.82
西城,1280,建功北里,3室2厅,130.43
西城,1098,富明公寓,2室2厅,112.49
西城,768,团结大院,2室1厅,58.4
西城,960,人定湖西里,2室1厅,62.1
西城,970,三里河一区,3室1厅,66.6
西城,880,平原里小区,2室1厅,70.04
西城,850,红莲南里,3室1厅,78.12
西城,645,铁树斜街,2室0厅,51.67
西城,850,太平仓胡同14号院,2室1厅,56.1
西城,618,广安门外大街,2室1厅,59.31
西城,1499,丽水莲花,3室2厅,152.19
西城,824,建功北里,2室1厅,91.63
西城,1750,万明园,4室1厅,138.0
西城,480,建功南里,3室1厅,78.8
西城,1150,莲花池东路24号院,3室1厅,120.87
西城,660,四平园,1室1厅,49.14
西城,505,鸭子桥北里,1室1厅,49.52
西城,1650,蝶翠华庭,3室1厅,130.21
西城,860,德胜门西大街74号,2室1厅,58.6
西城,640,新风南里,1室1厅,43.4
西城,1269,盛晖嘉园,1室1厅,81.96
西城,820,北欧印象,2室1厅,73.65
西城,775,团结大院,2室1厅,57.3
西城,538,法源寺西里小区,1室1厅,46.64
西城,1499,长安兴融中心,3室1厅,137.13
西城,970,黄寺大街24号院,2室1厅,60.0
西城,910,展览路,2室1厅,70.4
西城,710,车公庄中里,2室1厅,64.7
西城,1090,育人里小区,2室1厅,94.93
西城,615,太平里,2室1厅,61.65
西城,1100,铁二区,2室1厅,75.2
西城,563,建功北里,1室1厅,48.33
西城,1080,新文化街,2室1厅,67.3
西城,850,白广路二条,2室2厅,90.11
西城,648,西豪逸景,1室1厅,63.7
西城,737,百万庄辰区,2室1厅,55.8
西城,750,月坛北街,2室1厅,48.2
西城,880,前马厂胡同,3室1厅,56.7
西城,686,新街口西里三区,1室1厅,51.49
西城,870,塔院胡同12号院,2室1厅,58.1
西城,828,爱民里小区,1室1厅,48.4
西城,720,思源胡同,2室1厅,57.6
西城,795,裕中西里,2室1厅,50.4
西城,860,三里河二区,2室1厅,53.6
西城,1850,新风街1号院,3室1厅,119.46
西城,900,新街口东街,2室1厅,58.1
西城,840,人定湖西里,3室2厅,117.01
西城,886,人定湖西里,2室1厅,52.3
西城,840,右安门内西街1号院,2室1厅,114.85
西城,1140,建功南里,3室2厅,138.97
西城,1650,华尊大厦,3室1厅,226.08
西城,1460,圣都大厦,3室1厅,187.89
西城,2200,天安国汇,2室2厅,252.8
西城,1099,裕中西里,2室1厅,72.4
西城,1130,安德路,2室1厅,84.1
西城,1750,月坛北街甲1号院,3室2厅,125.6
西城,828,安德路,2室1厅,53.0
西城,799,安德馨居,1室1厅,50.34
西城,1080,如意里,3室1厅,84.2
西城,1550,京师吉地,2室1厅,91.43
西城,1685,德胜里二区,2室1厅,93.66
西城,530,荣丰2008,1室1厅,33.89
西城,470,华仁路小区,1室1厅,39.49
西城,648,天宁寺东里,2室1厅,58.07
西城,520,荣丰2008,1室1厅,31.66
西城,520,春风胡同社区,1室1厅,45.27
西城,798,三里河东路甲14号院,2室1厅,49.1
西城,600,白广路二条4号院,2室1厅,64.22
西城,2099,德胜置业,4室1厅,266.75
西城,669,马连道路13号院,3室1厅,63.07
西城,900,裕中西里,2室1厅,65.0
西城,1280,万博苑,3室2厅,134.0
西城,1480,榆树馆西里,2室2厅,137.87
西城,870,老墙根38号院,2室2厅,77.11
西城,1991,万博苑,3室2厅,153.18
西城,799,车站西街13号院,3室1厅,78.52
西城,1620,万博苑,3室1厅,132.17
西城,750,车公庄北里,2室1厅,58.9
西城,1850,月坛北街25号院,3室2厅,122.2
西城,1540,宣武门西大街,3室1厅,89.1
西城,1420,长椿街12号院,3室1厅,116.78
西城,699,小红庙,3室1厅,66.96
西城,1220,鸭子桥北里,3室2厅,120.82
西城,740,畅柳园,2室1厅,66.34
西城,1298,西绒线,3室1厅,96.94
西城,1050,阜成门外大街,3室1厅,111.1
西城,820,盆儿胡同62号院,3室1厅,78.11
西城,1218,月坛北小街7号院,4室1厅,117.7
西城,1500,恒昌花园,3室2厅,126.36
西城,990,北礼士路,2室1厅,68.1
西城,1670,三里河二区A区,3室1厅,117.6
西城,850,砖塔胡同78号院,2室0厅,66.4
西城,1750,朗琴园,3室1厅,132.55
西城,1730,玺源台,2室1厅,111.23
西城,928,建功南里,3室1厅,89.73
西城,720,百万庄未区,2室1厅,59.4
西城,900,大石桥胡同10号院,2室1厅,54.0
西城,1290,一瓶,2室1厅,115.66
西城,540,小红庙,2室1厅,46.77
西城,390,车站西街13号院,2室1厅,48.97
西城,1340,新德街35号院,2室1厅,89.5
西城,1025,平原里小区,3室2厅,93.14
西城,903,远见名苑,2室1厅,81.53
西城,1150,建功北里,3室1厅,109.77
西城,990,裕中东里,2室1厅,66.5
西城,1088,北露园,2室1厅,77.4
西城,1250,红山世家,2室1厅,87.9
西城,2431,四合上院,4室2厅,142.87
西城,940,黄寺大街24号院,2室1厅,54.7
西城,845,玉桃园二区,2室1厅,59.6
西城,1615,西派国际公寓,2室1厅,150.66
西城,705,北礼士路,1室1厅,50.2
西城,730,百万庄中里,2室1厅,56.67
西城,795,百万庄辰区,2室1厅,63.8
西城,825,大乘巷,2室1厅,59.6
西城,985,新明胡同,3室1厅,64.3
西城,515,车公庄北里,1室1厅,47.69
西城,768,铁路巷,2室1厅,57.9
西城,760,团结大院,2室1厅,58.2
西城,805,远见名苑,2室1厅,75.17
西城,1250,裕中东里,2室1厅,83.3
西城,825,鸭子桥南里,3室1厅,73.07
西城,2283,恒华国际商务中心,4室2厅,228.31
西城,1320,新街口西里二区,3室2厅,154.25
西城,1600,冠英园小区,5室2厅,178.8
西城,687,鸭子桥北里,3室1厅,68.83
西城,780,朝阳庵,3室1厅,63.6
西城,4169.3,老墙根38号院,8室8厅,641.43
西城,2350,华尊大厦,5室2厅,299.74
西城,2370,金宸国际公寓,3室2厅,150.29
西城,2110,南露园,5室4厅,211.1
西城,2000,安德馨居,3室3厅,174.48
西城,1179,天宁寺前街,4室1厅,131.19
西城,2249,朗琴园,4室2厅,172.81
西城,4980,四合上院,7室2厅,317.06
西城,1682,复兴门外大街,3室1厅,93.5
西城,1550,育人里小区,5室3厅,159.2
西城,1120,教场口6号院,2室1厅,69.02
西城,2750,丰汇园小区,3室2厅,156.2
西城,825,鸭子桥南里,3室1厅,73.07
西城,2780,西派国际公寓,4室2厅,274.95
西城,939,西直门内大街,3室1厅,69.1
西城,1650,新街口西里一区,4室2厅,128.47
西城,2249,朗琴园,4室2厅,172.81
西城,1179,天宁寺前街,4室1厅,131.19
西城,2370,金宸国际公寓,3室2厅,150.29
西城,1600,冠英园小区,5室2厅,178.8
西城,525,右安门内西街甲10号院,1室1厅,38.88
西城,1750,三里河二区A区,3室1厅,117.6
西城,1650,国英绿景公寓,3室2厅,189.89
西城,1890,马甸南村,4室2厅,197.9
西城,1690,恒昌花园,4室2厅,182.64
西城,1960,恒昌花园,4室2厅,194.23
西城,2300,六铺炕一区6号院,4室2厅,187.3
西城,1050,北三环中路12号院,3室1厅,80.8
西城,998,人定湖西里,3室1厅,56.0
西城,4904,复地西绒线26号,4室2厅,377.27
西城,2600,巴黎公寓,5室2厅,273.38
西城,1430,小石桥胡同11号院,3室1厅,102.0
西城,1115,成铭大厦,2室1厅,174.49
西城,1808,西绒线,5室1厅,164.39
西城,560,新街口西里三区,3室1厅,72.48
西城,2196,南露园,5室2厅,228.1
西城,2255,华龙大厦,3室2厅,205.04
西城,2000,玉桃园二区,4室2厅,128.2
西城,1165,六铺炕二区,4室1厅,72.8
西城,899,陶然北岸,1室1厅,61.91
西城,690,新安北里,2室1厅,61.32
西城,772,裕中东里,1室1厅,43.0
西城,760,展览路,2室1厅,64.7
西城,759.99,铁二区,1室1厅,55.3
西城,730,手帕口南街40号院,3室1厅,71.21
西城,660,广安门外南街67号院,3室1厅,68.9
西城,1300,远见名苑二期,2室1厅,98.77
西城,660,富国里小区,1室1厅,45.3
西城,650,四平园,1室1厅,47.1
西城,600,锦上国际公寓,2室1厅,69.97
西城,830,五路通北街,2室1厅,67.3
西城,650,乐城,1室1厅,64.0
西城,580,展览路,1室1厅,41.3
西城,711,广安门外南街,3室1厅,56.88
西城,960,长安兴融中心,1室1厅,76.08
西城,745,恬心家园,1室1厅,65.27
西城,1250,融城,2室1厅,104.05
西城,623,马连道路甲18号院,2室1厅,62.31
西城,660,新文化街,2室1厅,53.63
西城,575,荣丰2008,1室1厅,33.89
西城,700,德宝新园,2室1厅,59.9
西城,620,宣武门外东大街,2室0厅,44.31
西城,780,新风北里,1室1厅,43.8
西城,1250,红居街10号院,3室1厅,100.91
西城,625,南华东街,2室1厅,62.04
西城,1456,华裕园小区,3室1厅,99.7
西城,1350,北广家园,2室1厅,84.96
西城,1500,新风南里,2室2厅,85.2
西城,582,白菜湾四巷17号院,2室1厅,53.77
西城,778,牛街东里,2室1厅,80.6
西城,1500,新风南里,2室2厅,85.2
西城,1350,北广家园,2室1厅,84.96
西城,960,三里河三区,3室1厅,85.2
西城,575,鸭子桥南里,2室1厅,61.5
西城,1419.25,裕中东里,3室1厅,81.1
西城,1456,华裕园小区,3室1厅,99.7
西城,582,白菜湾四巷17号院,2室1厅,53.77
西城,1600,马甸南村,3室2厅,100.7
西城,890,瑞莲家园,2室1厅,92.59
西城,1646,宏汇园小区,3室1厅,91.5
西城,561,红居南街1号院,2室1厅,46.13
西城,1037,红居南街1号院,2室1厅,94.3
西城,950,黄寺大街24号院,2室1厅,60.0
西城,1083,裕中西里,3室1厅,60.2
西城,620,小红庙,2室1厅,55.45
西城,1250,丽水莲花,3室1厅,104.47
西城,1020,白云观,3室1厅,89.3
西城,778,育新街,3室1厅,78.0
西城,886,北三环中路12号院,2室1厅,71.7
西城,895,北三环中路12号院,3室1厅,63.0
西城,1320,陶然北岸,2室2厅,94.17
西城,1048,白广路,3室1厅,98.83
西城,1050,德外大街乙12号院,3室1厅,80.8
西城,890,铁路巷,3室1厅,77.5
西城,1180,三里河二区,3室1厅,85.3
西城,778,牛街东里,2室1厅,80.6
西城,970,北欧印象,2室1厅,93.45
西城,615,红居南街6号院,2室1厅,57.37
西城,609,广安苑一期,2室1厅,58.46
西城,625,南华东街,2室1厅,62.04
西城,1037,红居南街1号院,2室1厅,94.3
西城,609,广安苑一期,2室1厅,58.46
西城,1075,畅柳园,2室2厅,110.37
西城,1300,民康胡同30号院,3室1厅,88.5
西城,1100,西直门南大街,3室1厅,82.8
西城,2600,西派国际公寓,6室2厅,416.83
西城,995,新街口西里三区,3室2厅,80.77
西城,500,广安小区,4室1厅,134.62
西城,980,裕中西里,2室1厅,71.5
西城,658,鸭子桥26号院,3室1厅,81.83
西城,1020,远见名苑三期,2室1厅,109.42
西城,860,德胜里西街5号院,2室1厅,47.9
西城,1168,恒昌花园,3室2厅,135.18
西城,1480,冠英园小区,2室1厅,112.2
西城,1150,新壁街,3室1厅,93.56
西城,1620,六铺炕一区,4室1厅,116.4
西城,1310,双旗杆东里,2室2厅,82.1
西城,620,朝阳庵,2室1厅,48.6
西城,1700,成铭大厦,5室2厅,289.9
西城,730,东南园,3室1厅,63.73
西城,899,馨莲茗园,2室1厅,93.44
西城,1880,恒昌花园,4室2厅,198.35
西城,1620,紫金印象,3室1厅,120.68
西城,1025,平原里小区,3室2厅,90.52
西城,1695,德胜置业,3室1厅,189.3
西城,1210,乐城,3室1厅,135.6
西城,730,百万庄2号院,3室1厅,63.6
西城,1580,六铺炕一区6号院,4室1厅,159.7
西城,1298,德胜里一区,3室1厅,79.7
西城,1150,六铺炕三区,3室1厅,86.6
西城,730,北营房东里,2室1厅,48.4
西城,678,爱民里小区,1室1厅,37.7
西城,892,车公庄北里,2室1厅,73.2
西城,780,国英园,1室1厅,52.3
西城,790,木樨地,2室1厅,56.5
西城,750,西绒线,2室1厅,52.15
西城,625,朝阳庵,2室1厅,50.0
西城,865,六铺炕二区,2室1厅,55.8
西城,560,前门西大街,1室0厅,37.13
西城,1600,新街口西里二区,4室2厅,133.46
西城,2680,庄胜二期,4室1厅,183.47
西城,970,华龙美钰,3室2厅,91.68
西城,680,永安路小区,3室1厅,86.62
西城,1000,地藏庵,3室1厅,75.1
西城,840,地藏庵,2室1厅,62.0
西城,1380,荣宁园,3室1厅,143.69
西城,778,广安苑一期,2室1厅,73.67
西城,1200,四平园,2室2厅,95.72
西城,1440,陶然北岸,2室2厅,104.29
西城,890,塔院胡同12号院,2室1厅,58.1
西城,860,新街口西里三区,2室1厅,67.9
西城,1180,裕中东里,3室1厅,82.3
西城,729,西直门南大街,2室1厅,59.9
西城,1791,西绒线,4室2厅,151.62
西城,2230,玉桃园一区,4室2厅,129.0
西城,900,阜成门外大街,4室0厅,72.9
西城,1039,榆树馆西里,3室1厅,87.3
西城,700,展览路,1室1厅,46.8
西城,950,展览路甲22号院,3室1厅,78.4
西城,665,南纬路南巷7号,2室1厅,54.22
西城,1090,马甸南村,2室1厅,64.1
西城,576,牛街西里,1室1厅,57.67
西城,650,馨莲茗园,1室1厅,64.28
西城,540,荣丰2008,1室1厅,30.27
西城,880,真武庙,2室1厅,54.77
西城,630,马连道北里,3室1厅,53.85
西城,720,朗琴园,1室1厅,58.68
西城,1050,木樨地,3室1厅,68.3
西城,1130,复兴门外大街,2室1厅,64.2
西城,948,木樨地,2室1厅,69.4
西城,720,长椿里,2室1厅,74.18
西城,920,陶然居,2室1厅,86.03
西城,499,永内西街北里,1室1厅,36.45
西城,1025,西绒线,2室1厅,68.35
西城,615,红莲南里,2室1厅,56.91
西城,650,建功南里,1室1厅,56.98
西城,710,感化胡同14号院,2室1厅,56.92
西城,695,荣丰2008,2室1厅,50.24
西城,880,真武庙,2室1厅,61.0
西城,570,春风胡同社区,1室1厅,51.7
西城,530,永居东里,2室1厅,51.86
西城,370,贵都国际,1室0厅,82.31
西城,765,铁二区,1室1厅,55.3
西城,740,铁四区,2室1厅,51.4
西城,770,畅柳园,2室1厅,66.96
西城,790,玺源台,1室1厅,62.32
西城,630,海格国际,1室1厅,64.79
西城,755,阜成门南大街,2室1厅,60.8
西城,419,荣丰2008,1室0厅,36.77
西城,780,鸭子桥路41号院,2室1厅,81.29
西城,800,玺源台,1室1厅,62.32
西城,1068,庄胜二期,1室1厅,66.75
西城,950,远见名苑,2室1厅,87.8
西城,760,三里河三区,2室1厅,62.7
西城,608,南横西街,2室1厅,55.6
西城,460,西便门西里,2室1厅,49.16
西城,575,牛街西里,1室1厅,54.73
西城,570,牛街东里,1室1厅,54.26
西城,552,广安门外南街67号院,2室1厅,54.01
西城,550,马连道中里,1室1厅,44.82
西城,900,三里河三区,2室1厅,51.2
西城,680,椿树园,1室1厅,48.46
西城,749,西便门内大街97号院,2室1厅,57.51
西城,820,恬心家园,2室2厅,89.2
西城,495,湾子街社区,1室1厅,45.87
西城,615,北礼士路,1室1厅,41.6
西城,690,玉桃园三区,1室1厅,50.6
西城,440,北礼士路,1室1厅,40.4
西城,780,远雄大观,1室1厅,65.59
西城,848,马甸南村,2室1厅,58.0
西城,690,姚家井二巷,2室1厅,50.65
西城,960,侨办大院,2室1厅,67.8
西城,789,侨办大院,1室1厅,57.9
西城,785,北营房西里,2室1厅,58.2
西城,800,双旗杆东里,1室1厅,50.0
西城,648,北露园,1室1厅,43.6
西城,635,阜成门南大街,1室1厅,38.0
西城,850,平原里小区,2室1厅,59.62
西城,1000,阜成门外大街,4室1厅,116.32
西城,1110,广安小区,3室2厅,145.78
朝阳,950,华盛乐章,3室2厅,154.42
朝阳,890,嘉润花园,4室1厅,174.72
朝阳,985,望京西园三区,3室1厅,161.71
朝阳,500,通惠家园,2室1厅,75.03
朝阳,380,东架松,3室1厅,64.33
朝阳,499,京棉新城三厂,2室1厅,85.4
朝阳,580,金台里,3室1厅,71.3
朝阳,278,潘家园南里,1室1厅,45.08
朝阳,482,农光东里,3室1厅,76.13
朝阳,528,兴隆家园,3室1厅,97.26
朝阳,590,吕营嘉园A区,3室1厅,133.1
朝阳,700,沿海赛洛城三期,2室1厅,92.3
朝阳,470,丽都职工公寓,2室1厅,68.72
朝阳,635,安慧里三区,3室1厅,79.94
朝阳,1260,亚奥金茂悦,3室2厅,135.15
朝阳,414,平乐园小区,2室1厅,61.27
朝阳,528,甘露西园,3室1厅,101.09
朝阳,438,朝阳新城一区,2室2厅,96.82
朝阳,665,朝阳园,2室2厅,95.12
朝阳,760,筑华年,3室1厅,97.14
朝阳,740,电子城小区,3室1厅,137.01
朝阳,1380,禧福汇,3室2厅,158.54
朝阳,1850,东湖湾一期,3室2厅,148.33
朝阳,1580,华鼎世家,3室1厅,213.47
朝阳,445,朝阳新城五区,2室1厅,87.92
朝阳,2200,保利中央公园,4室2厅,144.88
朝阳,900,富力又一城C区,3室2厅,172.19
朝阳,1080,奥林匹克花园一期,4室3厅,218.49
朝阳,1200,嘉美风尚中心,3室2厅,142.53
朝阳,1210,东润枫景三期,3室2厅,173.05
朝阳,580,北京新天地二期,2室1厅,102.0
朝阳,895,首城国际B区,2室1厅,82.94
朝阳,268,三间房南里4号院,2室1厅,59.41
朝阳,526,沿海赛洛城七期,2室1厅,71.21
朝阳,395,水碓子东路,2室1厅,55.02
朝阳,590,环卫家园,3室1厅,127.75
朝阳,880,爱这城一期,2室1厅,113.94
朝阳,430,朝阳新城六区,2室1厅,82.02
朝阳,379,柏林爱乐三期,1室1厅,67.7
朝阳,645,翠成馨园B区,3室2厅,129.79
朝阳,479,松榆西里,3室1厅,76.86
朝阳,270,垡头北里,2室1厅,54.47
朝阳,800,晨光家园B区,2室1厅,100.08
朝阳,418,驼房营南里,2室1厅,68.69
朝阳,340,金隅康惠园2号院,2室1厅,73.28
朝阳,910,首城国际D区,2室1厅,88.57
朝阳,225,双桥六号井,2室1厅,54.39
朝阳,1156,华纺易城,3室2厅,138.03
朝阳,940,世纪东方城,3室2厅,142.99
朝阳,680,翠成馨园A区,2室2厅,119.54
朝阳,399,保利嘉园一号院,2室1厅,88.08
朝阳,352,甘露家园,2室1厅,55.93
朝阳,360,百子湾家园一区,1室1厅,62.29
朝阳,868,国美第一城3号院,3室2厅,137.14
朝阳,958,北苑家园望春园,3室1厅,131.53
朝阳,520,珠江绿洲,2室1厅,97.47
朝阳,510,富力又一城C区,2室1厅,89.39
朝阳,255,首开畅心园,1室1厅,51.08
朝阳,545,兴隆家园,3室1厅,100.14
朝阳,1250,半岛国际公寓,3室2厅,132.47
朝阳,788,蓝色家园,2室2厅,116.89
朝阳,332,安华里社区,1室1厅,38.14
朝阳,452,西坝河南里,2室1厅,57.98
